transaction_id,account_ref,merchant_name,mcc_category,amount,transaction_date,transaction_time,channel,status
TXN9002303,ACC100048,Uber,Groceries,22.4,07-09-2025,UNKNOWN,Mobile,Pending
TXN9014691,ACC-101274,Starbucks,  Fuel   ,2403.2,2025-01-28,15:57:13,ATM,Approved
TXN9007164,ACC101255,Apple Store,Entertainment,615.96,20241101,05:17:00,POS,Approved
TXN9001976,ACC-100354,Whole Foods,Retail,533.06,"Aug 23, 2024",08:31:17,Online,Approved
TXN9013087,ACC-100731,Delta Airlines,Groceries,-552.3,02/16/2025,14:20:22,ATM,Approved
TXN9015436,ACC-100179,Netflix,Transfer,1457.47,2025-12-15,04:26:20,POS,Approved
TXN9013917,ACC-100371,Walmart,Retail,2234.8,17-11-2025,NULL,Mobile,Declined
TXN9013999,ACC100281,Wire Transfer,Transfer,1602.83,10/10/2025,17:53:40,ATM,Approved
TXN9005859,ACC-100869,Apple Store,Dining,1462.94,30/05/2025,02:59:16,Mobile,Approved
TXN9005943,ACC101128,Target,dINING,1334.19,2025-06-24,10:37:44,POS,Declined
TXN9015131,ACC-101260,Amazon,Cash,1175.2,20250430,17:36:22,ATM,Approved
TXN9007200,ACC100648,Amazon,Utilities,285.77,21-09-2025,22:02:42,ATM,Approved
TXN9014938,ACC-101204,Uber,   Transfer   ,170.02,2025-04-20,23:52:08,Online,Approved
TXN9000989,ACC-101054,Netflix,Entertainment,775.22,"Oct 14, 2024",07:21:04,Online,Approved
TXN9002697,ACC-100724,Target,Dining,1247.71,12/06/2025,09:14:04,Mobile,Approved
TXN9001469,ACC-101161,CVS Pharmacy,Utilities,578.62,20250815,17:38:13,ATM,Approved
TXN9006201,ACC-100110,Whole Foods,Dining,877.62,03/30/2025,14:14:10,Online,Approved
TXN9011644,ACC918414,Best Buy,Groceries,1735.04,"Sep 30, 2024",17:03:56,ATM,Approved
TXN9000927,ACC100264,Netflix,Retail,475.17,10/24/2025,06:17:01,Online,Approved
TXN9007455,ACC101144,Apple Store,,14.33,10-06-2025,12:24:52,POS,Approved
TXN9014698,acc-100985,Starbucks,Cash,10.75,03/04/2025,21:08:45,Mobile,Approved
TXN9012172,ACC100026,target,Fuel,1818.93,17-07-2025,-,ATM,Approved
TXN9011295,ACC-100860,apple store,Transfer,1053.15,20241202,17:55:55,Online,Approved
txn9000675,ACC-100090,Walmart,Dining,1415.46,"Aug 07, 2026",20:26:20,Online,Approved
TXN9012702,ACC100080,Amazon,gROCERIES,$989.29,17-10-2025,12:32:48,POS,Approved
TXN9002153,ACC-100511,Wire Transfer,Retail,2307.96,08/15/2025,09:59:57,Online,Approved
TXN9000654,ACC-100473,Wire Transfer,Utilities,37.45,"May 09, 2025",12:38:16,MOBILE,Approved
TXN9014806,ACC-100724,Whole Foods,NULL,1225.5,2024-08-29,14:15:04,ATM,Approved
TXN9008302,ACC100013,Costco,Transfer,524.32,24/03/2026,13:48:17,Online,Reversed
TXN9000123,ACC-101230,Walmart,Retail,1677.23,02-02-2026,13:33:00,Mobile,Approved
TXN9008280,ACC100353,Target,Cash,"1,234.88",11/15/2025,10:42:47,POS,Approved
TXN9013122,ACC100865,Target,-,569.04,"Apr 27, 2025",11:02:14,Online,Reversed
TXN9007231,ACC-100915,Netflix,Cash,410.32,01/07/2026,00:01:09,Mobile,Approved
TXN9015140,ACC-100011,Costco,Fuel,2307.04,2024-11-28,14:46:17,ATM,Approved
TXN9007782,ACC100971,Shell Gas,Travel,2206.86,30-06-2025,11:38:26,Online,Approved
TXN9008793,ACC-101142,Shell Gas,Dining,137.46,2026-07-05,07:20:34,ATM,Declined
TXN9014172,ACC100286,Wire Transfer,Dining,2017.95,2024-08-28,09:34:01,ATM,Approved
TXN9010422,ACC101035,Costco,Entertainment,512.3,20260322,17:53:28,Mobile,Approved
TXN9000634,ACC-100014,Target,Groceries,1115.19,08/07/2025,20:45:31,POS,  Approved   
TXN9004607,ACC100409,Target,Retail,1567.75,13-04-2026,11:25:09,Online,Approved
TXN9001194,ACC101033,Shell Gas,Retail,1145.88,2025-06-26,23:38:45,POS,Approved
TXN9012774,ACC-100453,Best Buy,Travel,439.44 usd,15-03-2026,05:45:10,atm,Approved
TXN9005846,ACC-100534,Delta Airlines,Cash,1467.69,20240816,02:17:31,ATM,Approved
TXN9008838,ACC100841,Costco,Retail,435.19,10/09/2025,02:32:56,n/a,Approved
TXN9005112,ACC-100519,Target,-,1984.52,20251231,20:47:24,POS,Approved
TXN9001248,ACC100420,Costco,Fuel,1366.07,"Jan 14, 2025",00:20:52,Online,Reversed
TXN9001350,ACC101078,Shell Gas,tRAVEL,1643.48,2025-06-27,11:32:28,Mobile,Approved
txn9014454,ACC100510,Costco,Fuel,92.09,05/07/2025,03:37:47,ATM,Approved
TXN9000673,ACC100960,ATM Withdrawal,Groceries,604.58,20260226,17:29:47,ATM,Approved
TXN9008352,ACC-932102,Payroll Deposit,-,2110.96,28-02-2025,13:10:22,Online,Approved
txn9009190,ACC100818,Uber,Fuel,112.41,"Jun 29, 2026",00:23:19,NULL,Approved
TXN9012338,ACC100123,Whole Foods,Cash,$449.83,21/02/2026,14:16:43,Online,Approved
TXN9006761,ACC-100119,CVS Pharmacy,Groceries,947.91,2025-12-06,22:34:20,ATM,Approved
TXN9013012,ACC913562,Amazon,Groceries,2287.2,15-09-2024,13:37:48,Online,Pending
TXN9010645,ACC101178,ATM Withdrawal,Retail,1049.04,"Feb 07, 2026",05:36:58,ATM,Approved
TXN9010685,ACC100736,Costco,Cash,391.26,05/05/2026,01:09:59,Mobile,aPPROVED
TXN9011458,ACC-100492,Amazon,Fuel,2096.38,2025-06-09,00:57:43,POS,Approved
  TXN9012776   ,ACC-100314,Delta Airlines,Transfer,748.97,20-09-2024,03:37:07,POS,Declined
TXN9007881,ACC-986638,Wire Transfer,Dining,N/A,23-07-2025,16:34:58,Online,Declined
txn9001106,ACC-100579,Shell Gas,Fuel,"2,470.82",07/09/2026,18:19:11,Mobile,Approved
TXN9015939,ACC-100441,Costco,Dining,1052.76,03/27/2026,11:51:35,Online,Approved
TXN9012545,ACC-100049,Home Depot,Groceries,181.24,-,14:57:51,POS,Approved
TXN9002535,ACC-100563,Starbucks,Transfer,100.33,17-09-2024,10:21:35,  ATM   ,Approved
TXN9010487,ACC100071,Starbucks,Travel,1215.63,"May 19, 2026",07:43:00,POS,Approved
TXN9000708,ACC-100107,ATM Withdrawal,null,1973.72,06-09-2025,17:52:01,Mobile,Approved
TXN9003582,ACC100323,Shell Gas,Dining,1653.42,11-07-2025,N/A,Online,Approved
TXN9001849,ACC100916,Shell Gas,Entertainment,1293.97,13-06-2026,01:06:43,Online,Approved
TXN9000157,ACC-100836,CVS Pharmacy,Transfer,1534.28,10/01/2025,02:55:04,POS,Approved
TXN9007832,ACC100994,Home Depot,Dining,"1,920.55",02/04/2025,19:43:55,Mobile,Approved
TXN9012557,ACC-100568,Netflix,Travel,1236.2,2025-03-06,23:58:32,Mobile,Approved
TXN9012902,ACC-100887,Netflix,Transfer,2143.31,2025-10-06,23:51:52,Online,Approved
TXN9005580,ACC-100920,Target,Dining,839.56,20260205,09:03:36,POS,Pending
TXN9011177,ACC-100125,Payroll Deposit,Transfer,NULL,04-10-2025,-,ATM,Approved
TXN9006320,ACC-100655,Starbucks,Utilities,1101.67,07/24/2025,null,POS,Reversed
TXN9007474,ACC100184,Netflix,Retail,940.78,14-06-2025,06:05:20,Mobile,Approved
TXN9000229,ACC-101247,Delta Airlines,Fuel,1340.96,20241119,09:05:15,Online,Approved
TXN9000223,acc101179,Payroll Deposit,Transfer,1241.44,"Mar 23, 2025",18:31:08,ATM,Declined
TXN9005632,ACC101133,Uber,Travel,958.9,20250326,21:05:59,ATM,Approved
TXN9012933,ACC-100882,   Apple Store   ,Retail,922.03,15/11/2025,00:22:43,ATM,Approved
TXN9002924,ACC-100988,Costco,Retail,2374.85,2025-12-23,05:08:39,POS,Approved
TXN9013874,ACC-100532,ATM Withdrawal,Dining,1112.32,11/05/2026,16:38:22,ATM,Approved
TXN9004292,ACC101112,CVS Pharmacy,Retail,-,20260809,01:14:01,POS,Declined
TXN9001927,ACC100717,Amazon,N/A,2139.41,24-08-2024,05:18:09,POS,Approved
TXN9013840,ACC-100128,CVS Pharmacy,Retail,"1,703.87","Oct 25, 2024",07:35:49,ATM,Declined
TXN9009867,ACC100969,Home Depot,Entertainment,1596.97,2025-02-12,12:15:22,ATM,Approved
TXN9004609,ACC101137,Whole Foods,Retail,265.76,20241104,05:41:05,Mobile,Approved
TXN9010888,ACC-101173,Payroll Deposit,Groceries,"1,736.29",28-03-2025,21:15:45,Mobile,Approved
TXN9015363,ACC-100565,Wire Transfer,Retail,1490.12,10/22/2024,21:45:44,ATM,  Approved   
TXN9004546,ACC-100363,Best Buy,Retail,914.65,13-10-2025,07:40:16,POS,Approved
TXN9001369,ACC-100325,Apple Store,Fuel,2338.61 usd,30-04-2026,12:44:59,   POS   ,Approved
TXN9012284,ACC924876,Wire Transfer,Groceries,1253.1,03-10-2024,06:31:05,Mobile,Approved
TXN9015402,acc-100909,Whole Foods,   Fuel   ,868.44,20260203,17:05:19,POS,Approved
TXN9008863,ACC100794,Whole Foods,Fuel,64.77,"Aug 20, 2024",16:45:04,Mobile,Approved
TXN9003910,ACC993007,Shell Gas,Cash,2152.74,20251129,15:43:30,ATM,Approved
txn9001444,ACC101154,CVS Pharmacy,Travel,1957.79,20250903,08:22:59,Mobile,Approved
TXN9001778,acc101086,Best Buy,Cash,1131.53,2025-12-21,15:45:14,POS,Approved
TXN9004599,ACC100408,Costco,Transfer,2169.84,19-12-2024,14:35:37,Online,Declined
TXN9011416,ACC101029,Payroll Deposit,Travel,726.54,09/14/2025,18:32:38,ATM,Approved
TXN9010065,ACC100304,Target,unknown,2383.37,09-04-2026,06:07:01,Online,Approved
TXN9014832,ACC-101132,Amazon,Retail,452.32,2026-04-05,09:00:30,-,Approved
TXN9008730,   acc-974335   ,Apple Store,Fuel,1762.85,2025-12-12,22:16:37,Mobile,Declined
TXN9010572,ACC100528,Amazon,Dining,143.7,15-06-2025,16:41:57,Online,Approved
TXN9005068,ACC-100621,Shell Gas,Entertainment,null,20251223,19:46:54,Mobile,Approved
TXN9006105,ACC-100028,Costco,Cash,1364.18,"Jan 04, 2025",11:54:33,Mobile,Approved
TXN9003737,ACC101018,CVS Pharmacy,Transfer,468.77,2026-01-26,13:30:22,Mobile,Pending
TXN9007296,ACC101134,ATM Withdrawal,Transfer,2255.77,20260727,03:51:24,ATM,Approved
TXN9006040,ACC100638,Netflix,n/a,2349.02,20250903,03:44:46,Online,Approved
TXN9014668,ACC100272,Whole Foods,Entertainment,2029.1,07/11/2025,06:02:43,ATM,Approved
TXN9014448,ACC-100468,ATM Withdrawal,Cash,262.53,06/08/2025,02:16:09,Mobile,Approved
TXN9004396,ACC101220,Target,Dining,500.74,01/28/2026,23:46:41,POS,Approved
TXN9006784,ACC-101293,Delta Airlines,Dining,1697.21,28/05/2026,02:40:57,Mobile,Approved
TXN9005362,ACC100137,Home Depot,  Retail   ,1572.03,11/13/2025,05:23:11,ATM,Approved
TXN9006237,ACC100101,Costco,Entertainment,2197.07,02/02/2025,13:07:54,POS,Approved
TXN9014599,ACC-100212,Best Buy,Retail,2374.48,"May 30, 2026",13:30:49,ATM,Approved
TXN9007063,ACC-100588,Wire Transfer,Utilities,413.64,08/03/2025,13:35:37,POS,Approved
   TXN9009842   ,ACC-100997,CVS Pharmacy,null,2012.46 usd,20250531,04:47:34,POS,Declined
TXN9006166,ACC-100219,Walmart,Cash,2224.97,17/01/2026,11:41:09,POS,Approved
TXN9015313,ACC-101155,Payroll Deposit,Fuel,665.22,2025-12-24,18:43:12,Online,Approved
TXN9002614,ACC100051,Apple Store,Cash,2392.42,20/12/2025,07:38:36,Online,Approved
TXN9008873,ACC-101230,Shell Gas,null,1043.21,N/A,23:19:35,Mobile,Approved
TXN9007224,ACC100281,Target,Cash,2180.43,01/10/2025,20:35:41,POS,Approved
TXN9012332,ACC-100834,Target,entertainment,114.15,"Mar 05, 2025",04:05:39,Mobile,Reversed
TXN9014726,ACC-100824,Shell Gas,Retail,774.53,22-10-2025,20:59:27,Online,Declined
txn9009642,ACC100908,Delta Airlines,Retail,1152.16,2025-05-01,07:30:41,Mobile,Approved
TXN9010131,ACC-100492,Best Buy,Utilities,2270.14,15-07-2026,15:13:10,Mobile,Approved
TXN9006229,ACC900849,Best Buy,Retail,1059.68,09/03/2026,06:38:39,ATM,Approved
TXN9008378,ACC-100084,Netflix,Transfer,2407.98,2025-10-15,20:52:13,Mobile,Approved
TXN9001362,ACC100696,Costco,Retail,"$1,587.28",08/08/2025,16:31:57,Online,Approved
TXN9001263,ACC-100700,Whole Foods,Transfer,1720.58,2025-11-28,17:16:49,ATM,Approved
txn9015612,ACC-101290,Best Buy,  Dining   ,2289.54,02/02/2025,10:00:50,Mobile,Approved
TXN9001690,ACC-100083,Whole Foods,Fuel,1592.52,"Nov 17, 2024",10:49:32,Online,Approved
TXN9009784,ACC-100062,Payroll Deposit,Cash,487.03,01-06-2026,09:52:19,ATM,Approved
TXN9011382,ACC100038,Delta Airlines,Transfer,533.33,2026-05-21,23:42:36,Mobile,Approved
TXN9015069,ACC100650,Target,Groceries,2408.49,04/09/2025,15:02:00,Mobile,Approved
TXN9008172,ACC100129,Amazon,Transfer,2478.47,"Dec 24, 2024",07:17:39,Online,Pending
TXN9007730,ACC-101118,Apple Store,Retail,1561.7,09/08/2024,02:54:42,Mobile,Approved
TXN9015480,ACC-100226,CVS Pharmacy,Entertainment,605.12,10-07-2025,04:58:52,MOBILE,Approved
TXN9008892,ACC100059,Payroll Deposit,Retail,1540.21,08-05-2026,02:22:45,POS,Approved
TXN9011121,ACC-100446,Delta Airlines,Retail,2462.1,2024-12-29,n/a,Mobile,Approved
TXN9012467,ACC-100032,Payroll Deposit,Travel,241.75,20/12/2024,16:28:05,ATM,Declined
TXN9014645,ACC-101169,Netflix,Retail,1407.52,29-08-2025,08:15:15,Online,Approved
TXN9010043,acc-100802,Whole Foods,Dining,1479.5,10/10/2025,10:59:28,Mobile,Pending
TXN9001631,ACC-101221,Amazon,Utilities,2101.64,20240809,13:05:49,POS,Approved
TXN9011186,ACC100564,Best Buy,Groceries,1817.87 usd,20260114,04:12:43,Online,approved
TXN9006757,acc-101298,Costco,Groceries,1086.82,"Jul 06, 2025",-,ATM,Pending
TXN9003183,ACC-100321,Target,Retail,1773.86,20250131,N/A,Online,Approved
TXN9001188,ACC100943,Best Buy,Transfer,1009.78,21-04-2025,18:56:27,POS,Approved
TXN9001314,ACC100224,Amazon,Transfer,2226.07,2026-01-14,02:05:24,Mobile,Approved
TXN9004775,ACC-100142,Amazon,UNKNOWN,"2,491.69",03/11/2024,09:12:24,POS,Approved
txn9012957,ACC100860,Target,Travel,2279.81,21/04/2025,N/A,Online,Approved
TXN9010447,ACC100176,Best Buy,Cash,105.34,02/01/2025,23:20:03,Online,Approved
TXN9015889,ACC101072,Best Buy,Groceries,1288.48,20251218,n/a,Mobile,Approved
TXN9005434,ACC-100094,Amazon,Travel,-1780.78,15/02/2026,07:34:11,ATM,Approved
TXN9009643,ACC100977,Apple Store,Cash,2056.05,07/12/2025,14:49:15,N/A,Approved
TXN9012058,acc-100188,Apple Store,Groceries,1146.37,09/17/2025,UNKNOWN,ATM,Approved
TXN9000973,ACC-101015,Costco,unknown,871.08,30-10-2024,19:42:12,Mobile,Approved
TXN9000680,ACC-100130,Wire Transfer,null,1969.95,17-07-2025,19:43:43,ATM,APPROVED
TXN9003155,ACC101115,CVS Pharmacy,Transfer,370.32,"Dec 26, 2024",21:26:26,Mobile,   Approved   
TXN9003374,ACC-100612,Whole Foods,Dining,592.69,15/08/2025,UNKNOWN,Mobile,Declined
TXN9015469,ACC-100666,Costco,Cash,2102.42,01/22/2026,21:02:07,ATM,Pending
TXN9015460,ACC-100969,Apple Store,Cash,1694.27,21/04/2025,UNKNOWN,pos,Declined
TXN9005141,ACC-100207,Whole Foods,Entertainment,1011.9,02/11/2024,10:51:28,ATM,Approved
TXN9014118,ACC-100771,Target,Entertainment,2014.71,"Apr 10, 2025",07:03:21,POS,Approved
TXN9008521,ACC-100411,Starbucks,Dining,777.77,19/12/2025,03:52:19,Mobile,Approved
TXN9008339,ACC-100207,Starbucks,,1415.09,2025-08-28,10:25:59,POS,Approved
TXN9011977,ACC100968,CVS Pharmacy,Entertainment,15.06,2025-08-10,21:11:41,Online,Approved
TXN9012480,ACC-100706,Best Buy,Cash,2273.7,12/26/2024,17:18:00,ATM,Approved
TXN9002882,ACC-973886,Home Depot,Travel,600.2,01/29/2026,10:25:00,POS,Approved
TXN9005408,ACC-100933,Wire Transfer,Dining,1190.17,04/25/2026,N/A,Online,Approved
TXN9003893,ACC100936,Apple Store,Groceries,N/A,17-09-2024,17:36:28,ATM,Approved
TXN9009418,ACC-101049,ATM Withdrawal,Transfer,"$1,051.74","Aug 28, 2024",00:46:49,ATM,Approved
TXN9014798,ACC101253,Uber,Entertainment,1820.56,"Dec 13, 2025",13:00:10,POS,Approved
TXN9014838,ACC100322,Uber,Entertainment,1833.84,02-10-2025,20:54:49,Mobile,Approved
TXN9002070,ACC100572,Payroll Deposit,Fuel,972.75,"Nov 15, 2025",08:49:02,Mobile,Approved
TXN9009912,acc100703,STARBUCKS,Dining,2206.55,2025-12-27,01:04:32,POS,Approved
TXN9003280,ACC-100937,Home Depot,,-273.95,27-07-2026,17:11:07,N/A,Approved
TXN9000014,ACC-100270,Target,Fuel,"$2,105.11","Jul 07, 2026",11:42:22,Online,Pending
TXN9008738,ACC100286,Payroll Deposit,Entertainment,-1680.27,12/30/2025,13:13:58,Mobile,Approved
TXN9011660,ACC101295,Delta Airlines,Fuel,2172.12,"Aug 21, 2025",14:16:22,ATM,Pending
TXN9004230,ACC-917574,ATM Withdrawal,Utilities,1805.91,25-03-2026,16:40:04,Mobile,Approved
TXN9015154,ACC100168,Payroll Deposit,Utilities,2271.05,"Jul 04, 2025",01:23:29,Mobile,Approved
TXN9003369,ACC100536,Apple Store,Utilities,2264.75,11/16/2025,07:06:29,Online,Approved
TXN9007045,ACC100947,Starbucks,Cash,2303.28,22/04/2025,03:25:25,ATM,Declined
TXN9003325,ACC-100622,Target,Transfer,313.68,27-12-2024,,Mobile,Approved
TXN9012770,ACC101013,Shell Gas,unknown,2041.3,07-04-2025,08:28:44,Mobile,Declined
txn9001004,ACC-100933,Starbucks,Cash,539.75,"Aug 16, 2024",03:44:08,POS,Approved
TXN9012842,ACC100290,Shell Gas,n/a,1666.43,2025-03-15,22:27:56,ATM,Approved
TXN9012449,acc100271,  Home Depot   ,Entertainment,56.81,05/03/2025,11:41:41,ATM,Approved
txn9008228,ACC-100842,Apple Store,Cash,1338.37,08/19/2024,04:50:54,ATM,Approved
TXN9004887,ACC101016,Whole Foods,Cash,682.25,06-09-2024,00:12:26,Mobile,Approved
TXN9003473,ACC-100483,STARBUCKS,uTILITIES,1004.4,08/21/2024,10:05:14,ATM,Pending
TXN9002684,ACC100892,ATM Withdrawal,Fuel,88.04,20260617,08:05:23,Online,Approved
TXN9014347,acc-969714,Whole Foods,Entertainment,2462.15,20251218,06:27:33,ATM,Approved
TXN9011414,ACC100330,ATM Withdrawal,Travel,$652.05,02/01/2025,03:57:22,Mobile,approved
TXN9015062,ACC-100740,Payroll Deposit,Cash,1522.75,20250607,08:20:39,Mobile,Approved
TXN9000501,ACC100783,WIRE TRANSFER,Retail,2448.96,"Aug 22, 2024",07:14:58,  POS   ,Declined
TXN9011603,ACC-100775,Home Depot,Cash,1453.46,16-06-2025,14:44:20,Online,Approved
TXN9003938,ACC-100629,Best Buy,Dining,1766.76,18/02/2025,UNKNOWN,  Online   ,Approved
TXN9004359,ACC101068,Apple Store,Travel,443.27,15-05-2026,10:10:22,ATM,Approved
TXN9012345,ACC927239,Target,Cash,383.84,20250607,23:17:46,POS,Approved
TXN9009128,ACC-100405,Home Depot,Groceries,1560.58,20250505,02:05:27,Online,Approved
TXN9011269,ACC-989593,Starbucks,Groceries,2403.42,20250713,17:04:39,Mobile,Approved
TXN9013511,ACC100129,Starbucks,Groceries,1751.23,09-02-2025,17:11:31,Online,aPPROVED
TXN9007625,ACC-101295,Payroll Deposit,Entertainment,1634.74,20260525,15:58:34,ATM,Approved
TXN9008310,ACC-972575,Starbucks,Groceries,1641.37,20250720,02:12:23,POS,Pending
TXN9007125,ACC100400,Target,Travel,2477.59,09-10-2025,23:28:14,Online,   Approved   
TXN9001936,ACC-100896,Whole Foods,Cash,1153.28 usd,09/07/2024,n/a,Online,Declined
TXN9003947,ACC-100758,Costco,rETAIL,502.75,03-11-2024,22:22:05,ATM,Approved
TXN9003292,ACC-100207,Home Depot,Travel,"1,840.11",2024-08-23,15:37:45,POS,Approved
TXN9003772,ACC-100247,Amazon,   Cash   ,1289.8 usd,20241229,05:56:37,Online,Reversed
TXN9001494,ACC-100288,Starbucks,Entertainment,385.19,2024-10-21,22:21:22,Mobile,Approved
TXN9005357,ACC100393,Best Buy,Cash,1193.13,07/25/2026,22:05:48,Online,Approved
TXN9009984,ACC100885,Netflix,Dining,1676.34,2024-11-06,16:14:58,ATM,Declined
TXN9014388,ACC-100278,Delta Airlines,Groceries,332.01,20260118,22:36:54,ATM,Approved
TXN9010490,ACC100108,CVS Pharmacy,Travel,408.49,05/24/2026,07:10:51,POS,Approved
TXN9000059,ACC-100235,Delta Airlines,Fuel,308.07,"Sep 26, 2024",19:43:32,Online,  Approved   
TXN9000602,ACC-101105,Target,Travel,2057.62,"Apr 21, 2025",02:27:55,Online,Approved
TXN9010811,ACC-100179,Walmart,Entertainment,742.94,23-04-2026,22:12:27,Mobile,Approved
TXN9001921,ACC101145,Whole Foods,Dining,1472.0,"Jun 05, 2026",03:02:19,Mobile,Declined
TXN9009403,ACC-100805,Starbucks,Transfer,251.72,02/06/2026,10:11:33,Online,Approved
TXN9008837,ACC-100894,Costco,Entertainment,1918.83,20251016,08:02:12,ATM,Approved
TXN9010979,ACC-100503,Costco,Groceries,2021.3,unknown,20:52:55,ATM,Approved
TXN9007578,ACC100760,Netflix,Fuel,1621.57,20250508,11:01:21,ATM,APPROVED
TXN9002562,ACC100762,Walmart,,1406.94,05/07/2026,01:36:21,Mobile,Approved
TXN9004201,ACC-100366,Netflix,Entertainment,1388.05,18-09-2025,09:58:14,Mobile,Declined
TXN9015973,ACC100402,Best Buy,Groceries,2429.05,13/08/2024,21:01:36,ATM,Approved
TXN9007798,ACC-100353,payroll deposit,Retail,3.17,"Sep 18, 2025",UNKNOWN,Online,Approved
TXN9003503,ACC100735,ATM Withdrawal,Retail,1506.01,24-12-2025,03:52:58,POS,Approved
TXN9010958,ACC-101211,Shell Gas,Retail,618.4,20250225,02:29:47,ATM,Approved
TXN9003962,ACC-100406,CVS Pharmacy,Retail,14.98,20260117,04:08:07,Mobile,Declined
TXN9011760,ACC-100101,Apple Store,Retail,1552.53,21-11-2025,16:21:09,Online,Reversed
TXN9000617,ACC101144,Costco,Entertainment,778.4,"Dec 13, 2025",01:00:37,ATM,Approved
TXN9008950,ACC100391,Target,groceries,1400.39,23/12/2024,13:26:16,online,Approved
TXN9004141,ACC100815,Uber,Dining,1408.05,07/18/2026,09:06:01,ATM,Approved
TXN9012461,ACC100483,Delta Airlines,Utilities,2347.6,"Mar 25, 2025",-,ATM,aPPROVED
TXN9012757,ACC-101026,Netflix,Cash,-,12/05/2026,11:31:14,POS,Approved
TXN9010577,ACC100568,Payroll Deposit,Groceries,1572.84,20260220,05:16:20,ATM,Approved
TXN9001200,ACC101061,Wire Transfer,Utilities,2452.48,15/05/2026,21:58:16,POS,Approved
TXN9010680,acc-100972,NETFLIX,Entertainment,1757.66,12/14/2024,15:16:32,POS,Approved
TXN9008700,ACC-100080,Starbucks,Utilities,325.03,01/18/2026,22:05:20,Online,Approved
TXN9015020,ACC-101171,Amazon,Retail,1126.5,11-11-2025,03:04:54,POS,Approved
TXN9011369,ACC-100319,Target,N/A,291.49,03/02/2026,16:41:21,online,Approved
TXN9000504,ACC101092,Wire Transfer,Utilities,1127.76,08/08/2025,N/A,ATM,Approved
TXN9015503,ACC-101047,Starbucks,Cash,2239.38,20260315,08:34:09,Online,Approved
TXN9013182,ACC100192,Apple Store,NULL,1050.67,22/02/2025,02:13:35,Online,Approved
txn9013340,ACC100316,Apple Store,Groceries,2082.19,20251221,12:19:03,ATM,Approved
TXN9000266,ACC-100467,Wire Transfer,Retail,1405.5,2026-01-20,20:12:17,   Online   ,Approved
TXN9012624,ACC100673,Apple Store,Retail,1284.19,2025-01-07,15:46:38,POS,Approved
TXN9014906,ACC100776,Whole Foods,Retail,"1,767.18",2025-01-21,20:31:45,ATM,Approved
TXN9010928,ACC101003,Shell Gas,Retail,970.85,09/20/2025,21:08:47,POS,DECLINED
TXN9008113,ACC100310,Target,Groceries,1384.23,09/10/2024,18:34:25,POS,Approved
TXN9000153,ACC-101091,Delta Airlines,Fuel,838.24,2025-06-27,01:54:40,null,Approved
TXN9010295,ACC101110,Apple Store,Cash,1715.2,03/13/2025,04:38:14,Online,Approved
TXN9008128,ACC-100669,Costco,Groceries,1476.85,2025-11-01,07:14:54,Online,Approved
TXN9014216,ACC-100768,Delta Airlines,Travel,214.33,2026-07-09,03:31:06,ATM,Approved
TXN9011758,acc-100262,Wire Transfer,Entertainment,2441.35,20250402,22:59:15,POS,Approved
TXN9001615,ACC-101196,Costco,Retail,"1,003.66",24/01/2026,22:44:27,Mobile,Approved
TXN9013661,ACC100592,Amazon,FUEL,1207.73,20251027,13:28:49,POS,Approved
TXN9002581,ACC-948789,Wire Transfer,Cash,159.91,06/03/2025,07:47:35,Online,Approved
TXN9004693,ACC101066,Delta Airlines,Fuel,1198.37,08/07/2025,00:41:59,ATM,Approved
TXN9000556,ACC101159,Payroll Deposit,Travel,234.65,20250130,10:22:09,Mobile,Pending
TXN9005337,ACC-100259,Walmart,  Cash   ,2156.29,07-10-2025,23:46:03,Mobile,Approved
TXN9014115,ACC100598,Starbucks,Entertainment,2430.36,"Mar 08, 2026",04:42:28,Mobile,Approved
TXN9012350,acc-100888,Amazon,Groceries,2132.69,06/18/2025,N/A,   Online   ,Approved
